case_id,pair,method,initial_x_m,initial_y_m,initial_z_m,initial_vx_mps,initial_vy_mps,initial_vz_mps,burn_time_s,propellant_kg,final_x_m,final_y_m,final_z_m,final_vx_mps,final_vy_mps,final_vz_mps,final_speed_mps,position_error_m,max_thrust_N,runtime_s,success
303,T,Optimizer-T,-163.88640236002408,168.33257419044685,367.255692889122,27.80368816360928,-28.5579909813826,-61.2196700648488,11.677054988615442,669.7846289095905,3.7635672356373107e-11,-3.8646641442596774e-11,-2.3784174629781774e-10,-2.2515322939398175e-13,2.3225865675158275e-13,1.4210854715202004e-12,1.4574367834346636e-12,2.4388255987360884e-10,180000.0,21.532529600081034,True
303,A,ESPDI-A,496.93135901324365,-126.09744607269602,1616.2718613449179,-7.298990359700049,1.937717847265887,-78.8194434892361,25.987190388564002,1245.1363612016776,-2.2737367544323206e-13,1.1368683772161603e-13,4.547473508864641e-13,5.684341886080802e-14,-2.1316282072803006e-14,7.105427357601002e-14,9.345730545338359e-14,5.209785393794664e-13,180000.0047316482,3.9227140999864787,True
303,A,Optimizer-A,496.93135901324365,-126.09744607269602,1616.2718613449179,-7.298990359700049,1.937717847265887,-78.8194434892361,24.442709599804267,1195.709779242663,3.0618288309128054e-07,-7.790500853957813e-08,-3.4432557072250347e-07,1.0789236171149241e-10,-2.8067770330153508e-11,3.6904523881275964e-10,3.855164714215938e-10,4.6730851362565424e-07,180000.0000026963,17.821590700070374,True
304,T,ESPDI-T,-125.26876297281314,-292.26318307684204,519.2591488691168,18.049421130106495,42.1109073562433,-73.31209870583469,13.725423498003478,787.2770739878415,4.853308176449009e-12,1.1638708138096694e-11,-5.620026849710427e-11,3.577200384866086e-13,8.31914181639859e-13,-4.139429684441032e-12,4.237324975026102e-12,5.7597606777764605e-11,180000.0,0.42924879991915077,True
304,T,Optimizer-T,-125.26876297281314,-292.26318307684204,519.2591488691168,18.049421130106495,42.1109073562433,-73.31209870583469,13.725423498003476,787.277073988269,5.7379656581701965e-11,1.3388357089638703e-10,-6.609051084183193e-10,-2.5357493882438575e-13,-5.941913627793838e-13,2.9523050670832163e-12,3.022162939738135e-12,6.767664278603308e-10,180000.0,13.365009400062263,True
304,A,ESPDI-A,-304.5948775349665,-423.23698891823824,874.5932910116387,39.03927840858715,22.093179026579236,-82.54356481783654,18.291465631660216,999.805990563169,5.115907697472721e-13,-2.2737367544323206e-13,2.842170943040401e-14,8.526512829121202e-14,-5.684341886080802e-14,-2.353672812205332e-14,1.0514415790234646e-13,5.605637319182512e-13,180000.01831269937,3.8863246999680996,True
304,A,Optimizer-A,-304.5948775349665,-423.23698891823824,874.5932910116387,39.03927840858715,22.093179026579236,-82.54356481783654,17.958792529527503,985.1457776033403,-2.116771350736491e-08,-5.7163400355262994e-09,2.076265985806458e-07,3.483080490696011e-11,-3.7836400679225335e-11,-5.329283681021479e-10,5.354039817883726e-10,2.0878111283518984e-07,180000.0000093985,11.807669600006193,True
305,T,ESPDI-T,220.42269929007747,68.99499257886846,494.45319234902627,-32.911671763616795,-10.301754567031175,-72.42550533556593,13.250319578682458,760.0255707101733,1.9712623419356425e-13,8.391474076741805e-14,3.0286751980987246e-12,-6.815615780086937e-13,-2.1014049875200946e-13,-4.092634868155254e-12,4.154316475411282e-12,3.0362433847608047e-12,180000.0,0.5312090000370517,True
305,T,Optimizer-T,220.42269929007747,68.99499257886846,494.45319234902627,-32.911671763616795,-10.301754567031175,-72.42550533556593,13.250319578682458,760.0255707105825,-3.690359129393528e-11,-1.1541712030549434e-11,-2.270175158969323e-10,1.2967404927621828e-13,4.0190073491430667e-14,7.958078640513122e-13,8.073046250015229e-13,2.3028686174204525e-10,180000.0,6.305279899970628,True
305,A,ESPDI-A,-210.0109122746868,82.4594819536178,1130.2195736731323,20.524430136241406,-25.022822711279257,-59.494478631731006,22.478606397415167,1044.3459713234115,8.526512829121202e-14,3.979039320256561e-13,-4.547473508864641e-13,3.552713678800501e-15,5.684341886080802e-14,-9.947598300641403e-14,1.1462664279023953e-13,6.102399809601561e-13,180000.0851134235,3.924145200056955,True
305,A,Optimizer-A,-210.0109122746868,82.4594819536178,1130.2195736731323,20.524430136241406,-25.022822711279257,-59.494478631731006,20.56700276147038,982.8980452606229,5.7982485942074936e-08,2.3315821401365167e-07,-1.2403049964859747e-07,-5.554223747594733e-12,6.087086390493823e-11,-1.2074252708771382e-10,1.3533244001901083e-10,2.703854402166275e-07,180000.00000284717,25.70002350001596,True
306,T,ESPDI-T,159.44884782127735,63.78954299512064,349.54828520830665,-28.061151085117565,-11.226220998743514,-60.5071789394314,11.260553355844676,645.894496352912,6.6329220219617235e-12,2.6372611302357025e-12,3.9783962528430056e-11,1.341751362793353e-11,5.358470611671606e-12,8.170248505523503e-11,8.297010873472949e-11,4.041923397693237e-11,180000.0,0.4977071000030264,True
306,T,Optimizer-T,159.44884782127735,63.78954299512064,349.54828520830665,-28.061151085117565,-11.226220998743514,-60.5071789394314,11.260553355844676,645.8944963532631,-5.81454884240884e-11,-2.3276047755871332e-11,-3.5436364953511656e-10,1.4171330775525348e-11,5.667022406896649e-12,8.635048232008558e-11,8.768892493251945e-11,3.598558994028809e-10,180000.0,34.95546490000561,True
306,A,ESPDI-A,7.269199614520971,94.52501704603321,1602.757926846095,7.500702671197672,11.391573621117047,-60.76695185924284,27.136221147157688,1204.99628670339,1.9895196601282805e-13,2.2737367544323206e-13,7.958078640513122e-13,1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,2.4613922385709617e-14,8.512290112248557e-13,180000.09556710444,3.9018566999584436,True
306,A,Optimizer-A,7.269199614520971,94.52501704603321,1602.757926846095,7.500702671197672,11.391573621117047,-60.76695185924284,24.768599683694433,1128.6356880215153,8.058920625686606e-08,-4.893074784029638e-07,-5.332059771490094e-08,-5.10702591327572e-14,-1.2967404927621828e-13,-1.8900436771218665e-12,1.895175092663452e-12,4.987579720935325e-07,180000.00000000015,27.612604800029658,True
307,T,ESPDI-T,193.02479733423593,63.428602306283985,340.08834209851386,-34.11375676786771,-11.209896039707452,-59.103874176984554,11.213582954198872,643.200319347945,-2.8088021275171626e-12,-9.82439214074031e-13,-1.4763132881977226e-11,-1.0277126372137957e-12,-3.4127388415239324e-13,-5.098504951561722e-12,5.21223693530837e-12,1.5060034817085004e-11,180000.0,0.3755816000048071,True
307,T,Optimizer-T,193.02479733423593,63.428602306283985,340.08834209851386,-34.11375676786771,-11.209896039707452,-59.103874176984554,11.213582954198872,643.2003193482888,-2.8427926679341908e-11,-9.31815735683017e-12,-1.4059864383852982e-10,-3.894662370385049e-13,-1.2589929099249275e-13,-1.900701818158268e-12,1.944274153203578e-12,1.4374614332581745e-10,180000.00000000003,35.52259569999296,True
307,A,ESPDI-A,-365.58840177405926,307.2398713880614,1740.350842803338,19.622524590579104,17.388299064169942,-70.56366885496186,27.589702967700426,1292.642466292471,6.821210263296962e-13,2.2737367544323206e-13,-1.8189894035458565e-12,7.105427357601002e-14,8.526512829121202e-14,-1.7053025658242404e-13,2.0346847496847933e-13,1.9559423133256648e-12,180000.03035127273,3.7956885000457987,True
307,A,Optimizer-A,-365.58840177405926,307.2398713880614,1740.350842803338,19.622524590579104,17.388299064169942,-70.56366885496186,25.903387960980048,1241.5154048426411,1.6878787948423463e-08,-1.262254815593214e-07,1.2880736832698858e-07,-1.3305800905527576e-11,3.860378683384624e-11,6.689049314445583e-11,7.836858279156943e-11,1.8113283471754902e-07,180000.000000866,23.425334599916823,True
308,T,ESPDI-T,115.97536088398886,-475.9713912380996,1152.2711140930678,-11.638806091282163,47.76651424399954,-112.53370145061163,19.607538677400182,1124.66953608336,1.6572564277654838e-12,-6.412572865288971e-12,4.1100672480221326e-11,-2.9067200035814977e-13,1.1925772869236795e-12,-7.803355184243799e-12,7.899309015891392e-12,4.1630912408286624e-11,180000.0,0.7102502000052482,True
308,T,Optimizer-T,115.97536088398886,-475.9713912380996,1152.2711140930678,-11.638806091282163,47.76651424399954,-112.53370145061163,19.607538677400182,1124.669536083944,9.898748487557896e-12,-4.041700307766405e-11,2.5856650154310046e-10,-2.1316282072803006e-14,8.260059303211165e-14,-5.400124791776761e-13,5.467089897909892e-13,2.618934040399605e-10,180000.0,2.2355304999509826,True
308,A,ESPDI-A,-417.47975056091235,395.62584907745565,1798.3109254171584,19.273437224046404,-42.53003554189768,-65.52986376732133,28.51261083115986,1275.2549556096692,-3.410605131648481e-13,8.171241461241152e-14,-3.410605131648481e-13,0.0,3.019806626980426e-14,-5.684341886080802e-14,6.43668973480993e-14,4.892049325000002e-13,180000.08258224084,3.8991160000441596,True
308,A,Optimizer-A,-417.47975056091235,395.62584907745565,1798.3109254171584,19.273437224046404,-42.53003554189768,-65.52986376732133,26.144720425070204,1198.8366683402073,-8.354296339397999e-08,-4.526728240791892e-07,3.473884646609804e-08,-1.376676550535194e-13,-8.304468224196171e-14,7.354117315117037e-13,7.527809889613614e-13,4.616263638986313e-07,180000.0,45.80225019995123,True
309,T,ESPDI-T,-103.76255966294303,204.5264788468756,312.0780276456344,18.858682958282827,-37.172367698680254,-55.773376852600634,10.906895956850684,625.6090485257719,-4.1789458449671e-12,8.500566597196071e-12,3.719670719441043e-11,3.3087768636086423e-13,-6.132074015230415e-13,-2.7293028947994458e-12,2.8168417868554124e-12,3.8383827935150475e-11,180000.0,0.36554169992450625,True
309,T,Optimizer-T,-103.76255966294303,204.5264788468756,312.0780276456344,18.858682958282827,-37.172367698680254,-55.773376852600634,10.906895956850684,625.6090485261011,-5.091038701721118e-12,1.0085932089509697e-11,4.3941739136243996e-11,5.395683899678261e-14,-9.903189379656396e-14,-4.476419235288631e-13,4.616296656022869e-13,4.537092835169169e-11,180000.0,14.243718400015496,True
309,A,ESPDI-A,328.6212748487019,107.41623352233512,1380.1089384053257,-13.74957659051481,-41.92065489099144,-74.95161477461738,23.979827834442478,1179.9222349215197,-1.1368683772161603e-13,0.0,5.684341886080802e-14,0.0,-8.526512829121202e-14,0.0,8.526512829121202e-14,1.2710574864626038e-13,180000.03978052296,4.31077360000927,True
309,A,Optimizer-A,328.6212748487019,107.41623352233512,1380.1089384053257,-13.74957659051481,-41.92065489099144,-74.95161477461738,22.49871829603297,1137.411300386655,2.5556866297747766e-08,-3.5873038248501486e-08,1.5907796324654555e-07,-6.036149358124021e-11,7.107470167966312e-11,-5.626752397347445e-10,5.703494968322173e-10,1.650630990827711e-07,180000.00000618404,18.273854499915615,True
310,T,ESPDI-T,511.37647185707476,-54.98070201414143,1080.6465888287657,-52.68817419011946,5.664775296165317,-108.39690617256656,19.106505637482385,1095.9307634185225,-2.304951084055977e-11,2.4626034438846012e-12,-1.2855576808157645e-10,-1.4017641214447707e-12,1.456712354908074e-13,-7.627558307188309e-12,7.75666220036535e-12,1.3062897792126749e-10,180000.0,0.6429362000199035,True
310,T,Optimizer-T,511.37647185707476,-54.98070201414143,1080.6465888287657,-52.68817419011946,5.664775296165317,-108.39690617256656,19.106505637482385,1095.9307634190845,6.687628228974063e-11,-7.173706073615449e-12,3.7560710097750416e-10,-4.3520742565306136e-13,4.823919041996305e-14,-2.4940050025179517e-12,2.5321519455633988e-12,3.8158169963515376e-10,180000.0,2.210507999989204,True
310,A,ESPDI-A,-374.8889581693481,-484.9546384317085,1013.1531250258845,39.929955952516835,24.864289853417773,-80.5254973935774,19.993000747335266,1050.8632204239184,-1.7053025658242404e-13,-4.547473508864641e-13,-4.263256414560601e-14,-4.263256414560601e-14,2.842170943040401e-14,1.0658141036401503e-14,5.23347404973728e-14,4.875379544958049e-13,180000.009526596,4.401349699939601,True
310,A,Optimizer-A,-374.8889581693481,-484.9546384317085,1013.1531250258845,39.929955952516835,24.864289853417773,-80.5254973935774,19.393622672210057,1027.550670224351,-8.784250250090665e-09,-1.1091378995386984e-08,5.517397028143023e-08,3.986766472507952e-11,-6.621903025916254e-11,-2.1643842273988412e-10,2.2982598090125497e-10,5.695918483521052e-08,180000.00000468193,14.343175600050017,True
311,T,ESPDI-T,413.08640939009524,-13.630477801685169,779.5069455885503,-49.42563429959379,1.630881568215969,-91.0843422098456,16.48986118410764,945.842557453936,-1.2058293979207851e-11,4.053765972938028e-13,-6.250083252595101e-11,-1.0117948145982325e-12,3.3101776528154936e-14,-5.32228427996273e-12,5.417705642723272e-12,6.365470014312855e-11,180000.0,0.4901860000099987,True
311,T,Optimizer-T,413.08640939009524,-13.630477801685169,779.5069455885503,-49.42563429959379,1.630881568215969,-91.0843422098456,16.48986118410764,945.8425574544453,-1.226476697979706e-10,4.0444453341947906e-12,-6.279829989352947e-10,6.723510637129948e-13,-2.2398749521812533e-14,3.4212632726848824e-12,3.486775019682028e-12,6.398604968246592e-10,180000.00000000003,14.332880500005558,True
311,A,ESPDI-A,226.1736942686631,436.92390136058066,1529.4346288708812,32.672968500312905,-11.607311425235892,-79.52907447489582,25.072274393035148,1273.263499976707,-9.094947017729282e-13,4.547473508864641e-13,-5.684341886080802e-14,-2.842170943040401e-14,1.1368683772161603e-13,-2.842170943040401e-14,1.2058310082691391e-13,1.0184335716967847e-12,180000.01308006782,3.807052099960856,True
311,A,Optimizer-A,226.1736942686631,436.92390136058066,1529.4346288708812,32.672968500312905,-11.607311425235892,-79.52907447489582,24.075275103441946,1243.964250016641,8.700474470584341e-08,5.551838242130599e-08,5.404985614632096e-08,-1.7562840071150276e-11,-5.4144244643339334e-11,2.482849481566518e-10,2.5472626103429903e-10,1.1650537900648775e-07,180000.00001675417,27.49543030001223,True
312,T,ESPDI-T,34.0428934268697,223.03835581512487,552.1267874078278,-4.842537884696156,-31.7267887377221,-76.99420488497992,13.90066287510611,797.3286358994192,8.965107831889049e-13,5.818136426867068e-12,3.950785463554842e-11,-6.783687652410497e-14,-4.785874387763789e-13,-3.11822182658128e-12,3.1554643300374944e-12,3.99440235951467e-11,180000.0,0.549314400064759,True
312,T,Optimizer-T,34.0428934268697,223.03835581512487,552.1267874078278,-4.842537884696156,-31.7267887377221,-76.99420488497992,13.90066287510611,797.3286358998448,-4.171274436970407e-12,-2.7352786702294907e-11,-1.8420287517528777e-10,4.524158825347513e-14,2.886579864025407e-13,1.950439809661475e-12,1.9722032566482484e-12,1.8626935790315168e-10,180000.0,16.862260499969125,True
312,A,ESPDI-A,-88.14897102650457,177.9377276507837,1217.05675748191,15.886601562985668,12.490007049305731,-89.36785761546156,21.43706367082981,1121.4420706382825,-1.4210854715202004e-14,-1.1368683772161603e-13,-5.115907697472721e-13,5.329070518200751e-15,-2.842170943040401e-14,-7.815970093361102e-14,8.333745502213149e-14,5.24263064838144e-13,180000.0021057265,4.622873599990271,True
312,A,Optimizer-A,-88.14897102650457,177.9377276507837,1217.05675748191,15.886601562985668,12.490007049305731,-89.36785761546156,20.50860145299552,1091.965447574632,1.787196955647962e-08,1.049147411494394e-07,2.1053348575605924e-07,4.907241279994423e-12,-1.3847678559386623e-10,-9.36815069962904e-10,9.47007062526458e-10,2.3590434254349452e-07,180000.00001045334,14.05048010009341,True
313,T,ESPDI-T,46.170490914999895,-112.35757870752327,414.6549153641954,-7.582381750604391,18.452003378141313,-66.93797893440856,12.059045200106905,691.6952195761587,1.7819283578530097e-12,-4.803456609791916e-12,4.519626789793382e-11,-1.2987701192290757e-13,2.7500397792312725e-13,-2.9410709978527905e-12,2.956753936415808e-12,4.5485724089833704e-11,180000.0,0.37554100004490465,True
313,T,Optimizer-T,46.170490914999895,-112.35757870752327,414.6549153641954,-7.582381750604391,18.452003378141313,-66.93797893440856,12.059045200106905,691.6952195765334,-1.8972767801272994e-11,4.617184412580855e-11,-4.6350656646154675e-10,1.1124434706744069e-13,-2.69340105774063e-13,2.716049607442983e-12,2.731637762849245e-12,4.661868104751476e-10,180000.0,27.322126399958506,True
313,A,ESPDI-A,428.8384678941368,-304.6885455204136,1680.4980637162057,-1.3495957976419248,41.761031799378756,-68.94665738965574,27.182917170593257,1270.0987098378191,2.2737367544323206e-13,9.094947017729282e-13,-1.1368683772161603e-13,-8.526512829121202e-14,4.973799150320701e-14,-8.526512829121202e-14,1.3043830727131805e-13,9.443537991180705e-13,180000.04442016003,3.9513971999986097,True
313,A,Optimizer-A,428.8384678941368,-304.6885455204136,1680.4980637162057,-1.3495957976419248,41.761031799378756,-68.94665738965574,25.35651952153379,1216.5500500622038,1.2384497323263502e-07,1.0307351341508312e-07,-1.2710029295703862e-07,2.575717417130363e-12,9.126033262418787e-13,-1.3521628261514707e-11,1.3794984446767952e-11,2.0522234535373201e-07,180000.00000006045,29.084524500067346,True
314,T,ESPDI-T,-398.57974989143327,-245.1904708471845,938.5328194007236,43.80206064856969,26.945292322113943,-100.55228139060789,17.93136910898659,1028.5260638240034,1.0755142300844164e-12,3.814786418069975e-13,-9.191434316132077e-12,1.0262103666835998e-12,5.963840532530185e-13,-6.5025346218661184e-12,6.609972629612844e-12,9.262004189215168e-12,180000.0,0.6981727000093088,True
314,T,Optimizer-T,-398.57974989143327,-245.1904708471845,938.5328194007236,43.80206064856969,26.945292322113943,-100.55228139060789,17.93136910898659,1028.5260638245381,1.4346746013416123e-11,8.79474271187064e-12,-9.00275409776441e-11,-1.4699352846037073e-13,-9.015010959956271e-14,9.094947017729282e-13,9.256969008390764e-13,9.158676080647716e-11,180000.0,18.195738699985668,True
314,A,ESPDI-A,-381.4537449092511,199.11974506300032,1194.8094502916874,20.441208491260866,3.5249062103049127,-56.55731392090702,23.374928540807556,1073.1909220578582,0.0,4.547473508864641e-13,-8.526512829121202e-13,0.0,1.4210854715202004e-14,-1.1368683772161603e-13,1.1457157353758233e-13,9.663381206337363e-13,180000.03182426334,3.9030897999182343,True
314,A,Optimizer-A,-381.4537449092511,199.11974506300032,1194.8094502916874,20.441208491260866,3.5249062103049127,-56.55731392090702,21.708538845575383,1018.4608070455979,-6.97296374669949e-08,4.854922875095992e-08,5.404494274330318e-08,5.986766637988694e-11,-1.311191155650704e-10,-3.3028513257704617e-10,3.603673524971105e-10,1.0069809228440473e-07,180000.00002637148,40.33329880004749,True
315,T,ESPDI-T,308.9883150862595,416.2641971130325,691.1250024486587,-38.32580584808902,-51.631922701060695,-83.69299400991608,15.914462144008235,912.8382226346293,-1.2350858942349052e-11,-1.6706118584862428e-11,-7.647668555290504e-11,-1.2499452861636229e-11,-1.683035655286602e-11,-7.814419944462969e-11,8.090743556916713e-11,7.924847978316811e-11,180000.0,0.4841917000012472,True
315,T,Optimizer-T,308.9883150862595,416.2641971130325,691.1250024486587,-38.32580584808902,-51.631922701060695,-83.69299400991608,15.914462144008237,912.8382226351096,3.363620493246344e-11,4.548272869442371e-11,2.1077006806535792e-10,-1.1867840044033073e-11,-1.5985435197762854e-11,-7.426770309848507e-11,7.688999602872509e-11,2.1822945375000334e-10,180000.0,9.122774000046775,True
315,A,ESPDI-A,459.46195672700753,445.957248458011,1062.156823872297,-22.297161340088337,5.808852808901186,-60.91990470028737,23.48284342422117,1134.0886188029563,-2.2737367544323206e-13,2.2737367544323206e-13,-1.2505552149377763e-12,0.0,2.842170943040401e-14,-1.5631940186722204e-13,1.5888218580782548e-13,1.2912342630898533e-12,179999.99999998522,3.868990399991162,True
315,A,Optimizer-A,459.46195672700753,445.957248458011,1062.156823872297,-22.297161340088337,5.808852808901186,-60.91990470028737,21.278084795433106,1072.9907760857895,5.3168064145264434e-08,6.341466109621871e-08,2.3689798922532646e-07,-1.9203838519388228e-10,-2.667164267222688e-10,-4.6346571025424055e-10,5.681697442251188e-10,2.5093608665535954e-07,180000.0000074127,20.230404500034638,True
316,T,ESPDI-T,123.07255341244567,-285.90875879622087,428.6920190399694,-19.21982492118901,44.64940504713809,-65.66566187564086,12.674818433812728,727.015379259572,3.1365652805072364e-12,-7.289680361080575e-12,2.936977375710137e-11,-7.187583861423263e-13,1.6705109517900496e-12,-7.313039063205906e-12,7.535765442055369e-12,3.04230355498745e-11,180000.0,0.5240421999478713,True
316,T,Optimizer-T,123.07255341244567,-285.90875879622087,428.6920190399694,-19.21982492118901,44.64940504713809,-65.66566187564086,12.674818433812728,727.0153792599667,-4.954148202784836e-11,1.1511813724496278e-10,-4.901492545172914e-10,-1.3233858453531866e-13,3.05089287166993e-13,-1.3518075547835906e-12,1.392112294059235e-12,5.059178151321835e-10,180000.0,20.038077200064436,True
316,A,ESPDI-A,214.55803342961633,-290.54386015219677,1665.798801487315,-9.538751208558132,-37.0840490252265,-65.32821612254511,27.169528666516516,1311.8245208512417,2.2737367544323206e-13,0.0,1.0231815394945443e-12,-7.105427357601002e-15,0.0,5.684341886080802e-14,5.728578676879116e-14,1.048140854583481e-12,180000.00702433236,3.863956900080666,True
316,A,Optimizer-A,214.55803342961633,-290.54386015219677,1665.798801487315,-9.538751208558132,-37.0840490252265,-65.32821612254511,25.769799661336904,1271.2653157239201,1.261565776331829e-09,-1.8490420303347437e-08,-2.21789591137167e-08,3.299582829185965e-13,-4.2454928461665986e-13,4.121147867408581e-13,6.774608187825841e-13,2.8903173157464424e-08,180000.0000000076,30.321787699940614,True
317,T,ESPDI-T,323.8807687344744,362.23097041352463,1127.755419078517,-32.8191001568535,-36.705157099530844,-111.23234418553038,19.421997785798602,1114.0270892206863,-1.947385070040497e-12,-4.074182777171614e-12,-2.574251727581467e-11,-7.324765793903509e-13,-9.050329929927159e-13,-7.1086747599480304e-12,7.203392499404911e-12,2.613557861629306e-11,180000.0,0.7329798999708146,True
317,T,Optimizer-T,323.8807687344744,362.23097041352463,1127.755419078517,-32.8191001568535,-36.705157099530844,-111.23234418553038,19.421997785798602,1114.0270892212575,2.9677149626650134e-11,3.339284404546561e-11,2.738076432251546e-10,-6.439293542825908e-14,-6.17284001691587e-14,-5.400124791776761e-13,5.473301774871652e-13,2.774282623164427e-10,180000.0,9.296814700006507,True
317,A,ESPDI-A,-488.65563533201316,-306.4368896309079,1378.7243307923663,5.344813316804888,31.93997194179221,-68.10224190980406,24.432185212286296,1172.135000691962,4.547473508864641e-13,5.684341886080801e-13,-2.2737367544323206e-13,8.526512829121202e-14,5.684341886080802e-14,-2.842170943040401e-14,1.0634429903501374e-13,7.626344918775623e-13,180000.00602811016,3.866521899937652,True
317,A,Optimizer-A,-488.65563533201316,-306.4368896309079,1378.7243307923663,5.344813316804888,31.93997194179221,-68.10224190980406,23.09344643115512,1130.5128683208986,1.6103359493958858e-07,2.777200479296619e-08,2.3010388972011242e-07,1.538325022920617e-11,8.828049402609395e-12,-8.400391493523784e-11,8.585590584412909e-11,2.822249156501135e-07,180000.00000006187,30.307305700029247,True
318,T,ESPDI-T,-337.1376500840049,-344.4615314660204,488.16407721491055,48.03541605328317,49.07892362125236,-68.01390984416952,13.878290263457572,796.0453644405316,6.1692551261494696e-12,5.793680890131634e-12,-2.580696502443901e-11,1.3248699012868848e-11,1.3518292388270403e-11,-5.6360107553166117e-11,5.945362880458024e-11,2.7159268967349182e-11,180000.0,0.562511800089851,True
318,T,Optimizer-T,-337.1376500840049,-344.4615314660204,488.16407721491055,48.03541605328317,49.07892362125236,-68.01390984416952,13.878290263457572,796.0453644409645,1.1758904960856853e-10,1.2010836769604794e-10,-4.996474345375645e-10,1.1762146812088758e-11,1.2019718553801795e-11,-4.999023417440185e-11,5.274320093199948e-11,5.271629382064196e-10,180000.00000000003,2.9837209000252187,True
318,A,ESPDI-A,-305.0055352379415,303.61276895161154,1645.888759414417,-8.51807491095144,-11.998222656479555,-63.63693762796743,27.27186951585405,1242.318620535927,2.2737367544323206e-13,1.1368683772161603e-13,-1.5916157281026244e-12,2.842170943040401e-14,1.4210854715202004e-14,-1.2789769243681803e-13,1.3178604512369964e-13,1.6117891026121726e-12,180000.0485725962,3.906357100000605,True
318,A,Optimizer-A,-305.0055352379415,303.61276895161154,1645.888759414417,-8.51807491095144,-11.998222656479555,-63.63693762796743,25.36843301077544,1182.974647775276,2.6019410850183084e-09,-8.071602249599293e-09,-5.4768655388670595e-08,-2.5295321393059567e-12,2.2032153879081307e-11,1.3221637118476792e-09,1.3223496872099408e-09,5.542135394745061e-08,180000.00002754646,23.27744889992755,True
319,T,ESPDI-T,-31.40450540399945,-178.72854140331881,310.35646843342136,5.806818598437729,33.047621828180965,-56.47185759280993,10.722406356108625,615.0269026943879,7.612650473106525e-13,4.670050262299552e-12,-2.2821490790886356e-11,6.612765890423589e-14,4.1069925238446103e-13,-2.000843934979457e-12,2.0436299066429294e-12,2.3306851693078834e-11,180000.0,0.35005759994965047,True
319,T,Optimizer-T,-31.40450540399945,-178.72854140331881,310.35646843342136,5.806818598437729,33.047621828180965,-56.47185759280993,10.722406356108625,615.0269026947208,1.3231110651545919e-11,7.530776002795392e-11,-3.6852654261565476e-10,-7.605027718682322e-14,-4.312106227644108e-13,2.1103119252074976e-12,2.1552593040091577e-12,3.763749906964454e-10,180000.0,36.38444540009368,True
319,A,ESPDI-A,243.7132801535521,-406.8964263400626,1773.4427716302594,2.412688744982809,30.794294748771136,-94.65917063293351,26.370246742713537,1296.2389006301619,-1.1368683772161603e-13,-2.2737367544323206e-13,1.5916157281026244e-12,-2.842170943040401e-14,-2.1316282072803006e-14,1.7053025658242404e-13,1.7419169285135556e-13,1.6117891026121726e-12,180000.031550775,3.801272400072776,True
319,A,Optimizer-A,243.7132801535521,-406.8964263400626,1773.4427716302594,2.412688744982809,30.794294748771136,-94.65917063293351,24.782842756529785,1243.8555681597445,-3.2320522075351167e-10,-2.9729693216232243e-09,2.727517411926783e-08,4.46931380793103e-12,-2.5579538487363607e-12,2.1298518504409003e-11,2.1912206285280378e-11,2.7438624809534694e-08,180000.00000001825,22.036220800015144,True
320,T,ESPDI-T,195.5764240344301,46.78580865847383,382.92565855286693,-32.85398308378596,-7.859332605223159,-63.218195284267544,11.79178733486359,676.3655658004791,2.7190177193103793e-12,6.234432458132599e-13,1.3194214601094933e-11,-7.898542930817598e-13,-1.9243981408401112e-13,-4.4160369805368305e-12,4.490243367548492e-12,1.34858829068927e-11,180000.0,0.3873483999632299,True
320,T,Optimizer-T,195.5764240344301,46.78580865847383,382.92565855286693,-32.85398308378596,-7.859332605223159,-63.218195284267544,11.79178733486359,676.3655658008429,-6.445932676513166e-11,-1.5414503007349367e-11,-3.509876833618364e-10,5.062616992290714e-14,1.5432100042289676e-14,3.268496584496461e-13,3.3110701898544616e-13,3.57190377224368e-10,180000.0,6.3102048999862745,True
320,A,ESPDI-A,57.14312218850034,-498.67250563229993,1769.120631417476,-38.0335387798076,12.781207886830465,-77.00576912387822,27.393733489149522,1311.5594330516578,-3.410605131648481e-13,-6.821210263296962e-13,-1.9326762412674725e-12,8.526512829121202e-14,-2.842170943040401e-14,-2.4158453015843406e-13,2.5776155819154743e-13,2.0777027751247564e-12,180000.02938635834,4.487663400010206,True
320,A,Optimizer-A,57.14312218850034,-498.67250563229993,1769.120631417476,-38.0335387798076,12.781207886830465,-77.00576912387822,25.693019763581088,1263.6426751576018,2.5957430362227305e-07,1.422703807752147e-07,2.848850684245008e-07,-1.538413840762587e-11,-1.397033599914721e-10,9.06631214547815e-10,9.174605493970289e-10,4.108274364719877e-07,180000.00000487035,34.06475939997472,True
321,T,ESPDI-T,-241.32237555729978,-242.83955096291825,653.9866132756285,31.39781430595275,31.59520997448601,-83.24194265084158,15.181330406383164,870.786492184996,4.089705252241244e-12,3.580558409716026e-12,-2.6605143259371238e-11,6.956119708023678e-13,6.687064096899675e-13,-4.9329429430144955e-12,5.026427195863928e-12,2.7154736887461543e-11,180000.0,0.6263253999641165,True
